ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
39,8,6804,818169,102,en,8
39,8,7012,818228,102,en,8
39,8,7078,818242,102,en,8
39,8,6902,818198,102,en,8
39,8,6749,818158,102,en,8
39,8,6927,818206,102,en,8
39,8,6994,818219,102,en,8
39,8,6677,818138,102,en,8
39,8,7017,818223,102,en,8
39,8,6769,818161,102,en,8
39,8,7021,818229,102,en,8
39,8,6710,818144,102,en,8
39,8,6698,818141,102,en,8
39,8,7179,818262,102,en,8
39,8,7170,818261,102,en,8
39,8,6916,818205,102,en,8
39,8,7070,818241,102,en,8
39,8,6820,818173,102,en,8
39,8,6640,818129,102,en,8
39,8,6882,818201,102,en,8
39,8,7031,818230,102,en,8
39,8,7140,818248,102,en,8
36,8,3055,803051,98,en,4
36,8,3732,803331,98,en,4
