ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
57,18,2958,803023,98,en,4
57,18,3038,803048,98,en,4
57,18,2878,802989,98,en,4
57,18,2959,803054,98,en,4
57,18,3015,803043,98,en,4
57,18,3072,803075,98,en,4
57,18,2992,803031,98,en,4
57,18,2916,803006,98,en,4
57,18,3216,803113,98,en,4
57,18,3031,803047,98,en,4
57,18,3045,803049,98,en,4
57,18,2952,803021,98,en,4
57,18,3114,803086,98,en,4
57,18,2901,802986,98,en,4
57,18,2875,803013,98,en,4
57,18,3223,803116,98,en,4
57,18,3027,803046,98,en,4
57,18,2917,803004,98,en,4
57,18,3001,803042,98,en,4
57,18,2999,803037,98,en,4
57,18,2885,803009,98,en,4
57,18,3094,803083,98,en,4
57,18,2959,803057,98,en,4
57,18,2960,803024,98,en,4
57,18,3042,803069,98,en,4
57,18,3004,803038,98,en,4
57,18,3031,803045,98,en,4
57,18,3009,803039,98,en,4
57,18,2872,802985,98,en,4
57,18,2917,802999,98,en,4
57,18,3219,803115,98,en,4
57,18,3244,803098,98,en,4
57,18,2993,803064,98,en,4
57,18,3056,803073,98,en,4
57,18,2925,803017,98,en,4
57,18,2972,803025,98,en,4
57,18,3182,803106,98,en,4
57,18,2890,803007,98,en,4
57,18,3102,803085,98,en,4
57,18,2946,803020,98,en,4
57,18,2955,803056,98,en,4
57,18,3160,803101,98,en,4
57,18,2874,802995,98,en,4
57,18,3083,803081,98,en,4
57,18,2988,803065,98,en,4
57,18,2950,803055,98,en,4
57,18,2873,802988,98,en,4
57,18,3208,803112,98,en,4
57,18,2881,802990,98,en,4
57,18,3071,803077,98,en,4
57,18,2972,803059,98,en,4
57,18,3020,803067,98,en,4
57,18,3077,803078,98,en,4
57,18,2896,803014,98,en,4
57,18,2880,803034,98,en,4
57,18,2878,803035,98,en,4
57,18,3179,803105,98,en,4
57,18,2893,802993,98,en,4
57,18,2981,803028,98,en,4
57,18,3169,803100,98,en,4
57,18,2919,803002,98,en,4
57,18,3199,803109,98,en,4
57,18,2877,803008,98,en,4
57,18,3210,803089,98,en,4
57,18,2917,803016,98,en,4
57,18,2985,803029,98,en,4
57,18,3016,803040,98,en,4
57,18,2994,803030,98,en,4
57,18,3081,803080,98,en,4
57,18,3163,803102,98,en,4
57,18,2901,802997,98,en,4
57,18,2950,803022,98,en,4
57,18,3196,803110,98,en,4
57,18,2930,803018,98,en,4
57,18,3087,803082,98,en,4
57,18,2925,803000,98,en,4
57,18,3215,803114,98,en,4
57,18,3125,803090,98,en,4
12,18,6470,851904,3,en,7
12,18,6340,851848,3,en,7
12,18,6402,851861,3,en,7
12,18,6404,851890,3,en,7
12,18,6473,851905,3,en,7
12,18,5616,851697,3,en,7
12,18,6049,851773,3,en,7
12,18,6193,851807,3,en,7
12,18,5830,851727,3,en,7
12,18,6463,851902,3,en,7
12,18,6594,851939,3,en,7
12,18,5876,851739,3,en,7
12,18,6610,851943,3,en,7
12,18,5932,851749,3,en,7
12,18,5971,851777,3,en,7
12,18,5870,851756,3,en,7
12,18,6590,851938,3,en,7
12,18,6395,851889,3,en,7
12,18,6328,851838,3,en,7
12,18,6486,851907,3,en,7
12,18,6515,851916,3,en,7
12,18,6317,851836,3,en,7
12,18,6338,851844,3,en,7
12,18,6421,851869,3,en,7
12,18,5930,851748,3,en,7
12,18,5607,851693,3,en,7
12,18,6186,851805,3,en,7
12,18,6119,851789,3,en,7
12,18,6338,851874,3,en,7
12,18,6415,851892,3,en,7
12,18,5616,851695,3,en,7
12,18,5601,851691,3,en,7
12,18,6098,851786,3,en,7
12,18,6191,851826,3,en,7
12,18,6403,851863,3,en,7
12,18,5627,851698,3,en,7
12,18,6323,851839,3,en,7
12,18,6191,851806,3,en,7
12,18,6086,851783,3,en,7
12,18,6239,851816,3,en,7
12,18,6144,851793,3,en,7
12,18,5675,851713,3,en,7
12,18,6310,851862,3,en,7
12,18,6415,851868,3,en,7
12,18,5968,851775,3,en,7
12,18,6199,851827,3,en,7
12,18,6344,851847,3,en,7
12,18,6523,851917,3,en,7
12,18,5817,851745,3,en,7
12,18,5898,851743,3,en,7
12,18,5856,851753,3,en,7
12,18,6410,851891,3,en,7
12,18,5982,851759,3,en,7
12,18,5795,851717,3,en,7
12,18,5964,851776,3,en,7
12,18,6331,851870,3,en,7
12,18,5673,851687,3,en,7
12,18,6115,851787,3,en,7
12,18,6075,851781,3,en,7
12,18,6167,851801,3,en,7
12,18,6567,851929,3,en,7
12,18,5975,851758,3,en,7
12,18,6170,851802,3,en,7
12,18,6582,851935,3,en,7
12,18,6159,851817,3,en,7
12,18,5892,851742,3,en,7
12,18,6231,851814,3,en,7
12,18,6165,851820,3,en,7
12,18,6294,851858,3,en,7
12,18,5856,851733,3,en,7
12,18,6170,851821,3,en,7
12,18,6519,851918,3,en,7
12,18,6576,851932,3,en,7
12,18,5997,851762,3,en,7
12,18,6560,851928,3,en,7
12,18,6201,851808,3,en,7
12,18,6356,851879,3,en,7
12,18,6574,851930,3,en,7
12,18,6037,851770,3,en,7
12,18,6213,851829,3,en,7
12,18,6375,851886,3,en,7
12,18,6413,851867,3,en,7
12,18,6340,851871,3,en,7
12,18,6066,851796,3,en,7
12,18,6248,851818,3,en,7
12,18,5845,851729,3,en,7
12,18,6336,851849,3,en,7
12,18,6394,851888,3,en,7
12,18,6040,851771,3,en,7
12,18,6345,851875,3,en,7
12,18,6257,851843,3,en,7
12,18,6176,851823,3,en,7
12,18,6430,851893,3,en,7
12,18,6025,851768,3,en,7
12,18,6430,851897,3,en,7
12,18,5615,851694,3,en,7
12,18,6048,851772,3,en,7
12,18,5669,851710,3,en,7
12,18,6348,851877,3,en,7
12,18,6211,851810,3,en,7
12,18,6367,851855,3,en,7
12,18,5618,851696,3,en,7
12,18,5945,851752,3,en,7
12,18,6072,851778,3,en,7
12,18,6134,851791,3,en,7
12,18,6362,851880,3,en,7
12,18,5671,851735,3,en,7
12,18,6158,851798,3,en,7
12,18,6438,851898,3,en,7
12,18,5840,851728,3,en,7
12,18,5825,851726,3,en,7
12,18,6386,851887,3,en,7
12,18,6454,851901,3,en,7
12,18,6187,851825,3,en,7
12,18,6580,851933,3,en,7
12,18,5807,851720,3,en,7
12,18,5672,851712,3,en,7
12,18,6215,851811,3,en,7
12,18,6350,851850,3,en,7
12,18,6223,851813,3,en,7
12,18,6163,851800,3,en,7
12,18,6461,851903,3,en,7
12,18,6373,851856,3,en,7
12,18,5803,851719,3,en,7
12,18,6370,851854,3,en,7
12,18,6554,851925,3,en,7
12,18,5779,851736,3,en,7
12,18,6241,851842,3,en,7
12,18,6599,851915,3,en,7
12,18,5734,851700,3,en,7
12,18,6217,851830,3,en,7
12,18,6321,851837,3,en,7
12,18,6599,851940,3,en,7
12,18,6115,851788,3,en,7
12,18,5847,851731,3,en,7
12,18,6014,851766,3,en,7
12,18,6058,851797,3,en,7
12,18,6435,851895,3,en,7
12,18,6207,851809,3,en,7
12,18,6538,851922,3,en,7
12,18,6376,851884,3,en,7
12,18,6550,851926,3,en,7
12,18,6354,851851,3,en,7
12,18,5943,851751,3,en,7
12,18,6318,851832,3,en,7
12,18,6412,851865,3,en,7
12,18,6181,851804,3,en,7
12,18,5583,851688,3,en,7
12,18,6369,851882,3,en,7
12,18,5716,851721,3,en,7
12,18,5972,851757,3,en,7
12,18,6336,851845,3,en,7
12,18,5971,851755,3,en,7
12,18,6235,851815,3,en,7
12,18,5738,851701,3,en,7
12,18,5822,851725,3,en,7
12,18,6396,851860,3,en,7
12,18,5737,851702,3,en,7
12,18,5720,851722,3,en,7
12,18,6551,851924,3,en,7
12,18,6340,851846,3,en,7
12,18,5744,851703,3,en,7
12,18,6478,851906,3,en,7
12,18,6524,851919,3,en,7
12,18,6615,851942,3,en,7
12,18,6590,851936,3,en,7
12,18,6361,851853,3,en,7
12,18,6102,851785,3,en,7
12,18,6183,851824,3,en,7
12,18,6349,851852,3,en,7
12,18,6372,851883,3,en,7
12,18,6336,851872,3,en,7
12,18,6267,851822,3,en,7
12,18,6360,851881,3,en,7
12,18,6545,851923,3,en,7
12,18,5812,851723,3,en,7
12,18,6006,851765,3,en,7
12,18,5595,851690,3,en,7
12,18,6584,851934,3,en,7
12,18,6615,851944,3,en,7
12,18,6586,851937,3,en,7
12,18,6604,851941,3,en,7
12,18,6535,851921,3,en,7
12,18,6145,851795,3,en,7
12,18,5869,851738,3,en,7
12,18,5938,851750,3,en,7
12,18,6202,851828,3,en,7
12,18,5843,851730,3,en,7
12,18,5850,851732,3,en,7
12,18,6139,851792,3,en,7
12,18,6407,851864,3,en,7
12,18,6449,851900,3,en,7
12,18,6240,851841,3,en,7
12,18,6291,851857,3,en,7
12,18,6339,851873,3,en,7
12,18,6049,851774,3,en,7
12,18,6124,851790,3,en,7
12,18,5773,851737,3,en,7
12,18,5994,851763,3,en,7
12,18,6329,851840,3,en,7
12,18,6425,851894,3,en,7
12,18,6554,851927,3,en,7
12,18,5789,851716,3,en,7
12,18,5674,851686,3,en,7
12,18,5697,851692,3,en,7
12,18,6300,851859,3,en,7
12,18,5923,851747,3,en,7
12,18,6140,851794,3,en,7
12,18,5997,851764,3,en,7
12,18,6221,851812,3,en,7
12,18,5904,851744,3,en,7
12,18,6028,851769,3,en,7
12,18,6352,851878,3,en,7
12,18,6445,851899,3,en,7
12,18,5578,851685,3,en,7
12,18,6176,851803,3,en,7
12,18,6572,851931,3,en,7
12,18,6378,851885,3,en,7
12,18,5720,851724,3,en,7
12,18,5888,851741,3,en,7
12,18,6527,851920,3,en,7
12,18,5747,851704,3,en,7
12,18,5883,851740,3,en,7
12,18,6018,851767,3,en,7
12,18,6255,851819,3,en,7
12,18,6433,851896,3,en,7
39,8,6683,818137,102,en,8
39,8,6965,818213,102,en,8
39,8,6999,818221,102,en,8
39,8,6881,818193,102,en,8
39,8,6988,818217,102,en,8
39,8,7006,818225,102,en,8
39,8,7092,818244,102,en,8
39,8,6644,818131,102,en,8
39,8,6828,818177,102,en,8
39,8,6846,818184,102,en,8
39,8,6756,818159,102,en,8
39,8,6932,818208,102,en,8
39,8,7114,818251,102,en,8
39,8,7170,818261,102,en,8
39,8,7035,818235,102,en,8
39,8,6731,818149,102,en,8
39,8,6793,818167,102,en,8
39,8,6884,818195,102,en,8
39,8,6738,818154,102,en,8
39,8,6746,818156,102,en,8
39,8,7095,818243,102,en,8
39,8,6833,818180,102,en,8
39,8,7078,818242,102,en,8
39,8,6853,818185,102,en,8
39,8,6994,818219,102,en,8
39,8,7149,818254,102,en,8
39,8,6634,818127,102,en,8
39,8,6892,818199,102,en,8
39,8,6624,818126,102,en,8
39,8,7122,818247,102,en,8
39,8,6640,818129,102,en,8
39,8,6952,818210,102,en,8
39,8,7011,818224,102,en,8
39,8,6762,818160,102,en,8
39,8,6907,818204,102,en,8
39,8,7048,818237,102,en,8
39,8,6871,818190,102,en,8
39,8,6980,818216,102,en,8
39,8,6690,818139,102,en,8
39,8,6745,818157,102,en,8
39,8,7111,818246,102,en,8
39,8,7053,818238,102,en,8
39,8,7172,818260,102,en,8
39,8,6858,818188,102,en,8
39,8,7000,818226,102,en,8
39,8,6831,818176,102,en,8
39,8,6962,818211,102,en,8
39,8,6887,818194,102,en,8
39,8,6702,818140,102,en,8
39,8,7059,818239,102,en,8
39,8,7159,818256,102,en,8
39,8,6909,818203,102,en,8
39,8,7048,818234,102,en,8
39,8,6900,818200,102,en,8
39,8,6741,818152,102,en,8
39,8,6800,818168,102,en,8
39,8,6882,818201,102,en,8
39,8,6653,818132,102,en,8
39,8,6992,818218,102,en,8
39,8,7072,818240,102,en,8
39,8,7041,818233,102,en,8
39,8,6956,818212,102,en,8
39,8,6854,818187,102,en,8
39,8,7031,818230,102,en,8
39,8,6703,818143,102,en,8
39,8,6749,818158,102,en,8
39,8,6850,818186,102,en,8
39,8,7123,818252,102,en,8
39,8,7140,818248,102,en,8
39,8,7106,818250,102,en,8
39,8,7103,818245,102,en,8
39,8,6849,818183,102,en,8
39,8,6664,818135,102,en,8
39,8,6782,818163,102,en,8
39,8,6825,818179,102,en,8
39,8,6654,818134,102,en,8
39,8,6726,818146,102,en,8
39,8,7188,818263,102,en,8
39,8,7012,818228,102,en,8
39,8,6916,818205,102,en,8
39,8,7036,818232,102,en,8
39,8,7137,818253,102,en,8
39,8,6719,818147,102,en,8
39,8,6636,818130,102,en,8
39,8,6814,818172,102,en,8
39,8,6627,818125,102,en,8
39,8,6814,818170,102,en,8
39,8,7057,818236,102,en,8
39,8,6621,818123,102,en,8
39,8,6673,818136,102,en,8
39,8,6902,818198,102,en,8
39,8,6743,818155,102,en,8
39,8,6976,818214,102,en,8
39,8,6723,818148,102,en,8
39,8,6677,818138,102,en,8
39,8,6830,818181,102,en,8
39,8,6804,818169,102,en,8
39,8,7005,818220,102,en,8
39,8,7161,818259,102,en,8
39,8,6706,818142,102,en,8
39,8,6698,818141,102,en,8
39,8,7147,818258,102,en,8
39,8,7153,818257,102,en,8
39,8,6777,818162,102,en,8
39,8,6736,818151,102,en,8
39,8,7021,818229,102,en,8
39,8,6970,818215,102,en,8
39,8,6809,818171,102,en,8
39,8,7017,818223,102,en,8
39,8,6734,818153,102,en,8
39,8,6786,818164,102,en,8
39,8,6839,818182,102,en,8
39,8,7163,818255,102,en,8
39,8,7135,818249,102,en,8
39,8,6927,818206,102,en,8
39,8,6880,818191,102,en,8
39,8,7070,818241,102,en,8
39,8,6818,818174,102,en,8
39,8,6728,818150,102,en,8
39,8,6875,818192,102,en,8
39,8,7030,818231,102,en,8
39,8,6821,818175,102,en,8
39,8,6898,818197,102,en,8
39,8,7014,818227,102,en,8
39,8,6821,818178,102,en,8
39,8,6944,818209,102,en,8
39,8,7008,818222,102,en,8
39,8,6769,818161,102,en,8
39,8,6789,818165,102,en,8
39,8,6893,818196,102,en,8
39,8,6632,818128,102,en,8
39,8,6863,818189,102,en,8
39,8,6897,818202,102,en,8
39,8,6796,818166,102,en,8
39,8,6924,818207,102,en,8
39,8,7179,818262,102,en,8
39,8,6710,818144,102,en,8
39,8,6662,818133,102,en,8
39,8,6820,818173,102,en,8
39,8,6714,818145,102,en,8
36,8,3281,803135,98,en,4
36,8,3778,803369,98,en,4
36,8,3159,803154,98,en,4
36,8,3221,803168,98,en,4
36,8,3659,803357,98,en,4
36,8,3491,803230,98,en,4
36,8,3139,803092,98,en,4
36,8,3521,803237,98,en,4
36,8,2949,803055,98,en,4
36,8,3781,803370,98,en,4
36,8,2917,803004,98,en,4
36,8,3245,803174,98,en,4
36,8,3446,803220,98,en,4
36,8,2887,802992,98,en,4
36,8,3423,803184,98,en,4
36,8,3569,803245,98,en,4
36,8,3499,803232,98,en,4
36,8,3060,803074,98,en,4
36,8,3003,803041,98,en,4
36,8,2876,802990,98,en,4
36,8,3175,803125,98,en,4
36,8,2950,803022,98,en,4
36,8,3562,803283,98,en,4
36,8,2878,803035,98,en,4
36,8,3595,803292,98,en,4
36,8,2914,803003,98,en,4
36,8,3593,803252,98,en,4
36,8,3636,803353,98,en,4
36,8,3416,803266,98,en,4
36,8,3534,803284,98,en,4
36,8,3751,803337,98,en,4
36,8,2873,802988,98,en,4
36,8,3493,803231,98,en,4
36,8,3195,803110,98,en,4
36,8,3722,803325,98,en,4
36,8,3815,803375,98,en,4
36,8,3629,803355,98,en,4
36,8,3102,803085,98,en,4
36,8,2984,803029,98,en,4
36,8,3503,803267,98,en,4
36,8,3491,803268,98,en,4
36,8,3384,803261,98,en,4
36,8,3152,803095,98,en,4
36,8,3554,803287,98,en,4
36,8,3613,803299,98,en,4
36,8,3295,803137,98,en,4
36,8,3145,803146,98,en,4
36,8,2954,803056,98,en,4
36,8,3115,803086,98,en,4
36,8,3356,803197,98,en,4
36,8,3199,803160,98,en,4
36,8,3425,803216,98,en,4
36,8,3599,803343,98,en,4
36,8,3020,803067,98,en,4
36,8,3259,803129,98,en,4
36,8,2959,803054,98,en,4
36,8,2982,803058,98,en,4
36,8,3247,803124,98,en,4
36,8,3255,803128,98,en,4
36,8,3394,803207,98,en,4
36,8,3806,803374,98,en,4
36,8,3376,803200,98,en,4
36,8,3478,803277,98,en,4
36,8,3303,803182,98,en,4
36,8,3223,803116,98,en,4
36,8,3498,803280,98,en,4
36,8,3516,803282,98,en,4
36,8,3492,803229,98,en,4
36,8,2946,803020,98,en,4
36,8,3175,803156,98,en,4
36,8,2958,803023,98,en,4
36,8,3615,803300,98,en,4
36,8,3332,803256,98,en,4
36,8,3272,803179,98,en,4
36,8,3263,803178,98,en,4
36,8,3506,803233,98,en,4
36,8,3226,803117,98,en,4
36,8,3427,803189,98,en,4
36,8,3316,803143,98,en,4
36,8,3406,803265,98,en,4
36,8,3077,803078,98,en,4
36,8,3186,803158,98,en,4
36,8,3042,803069,98,en,4
36,8,3006,803066,98,en,4
36,8,3589,803294,98,en,4
36,8,3440,803218,98,en,4
36,8,3528,803239,98,en,4
36,8,3480,803226,98,en,4
36,8,3073,803075,98,en,4
36,8,3739,803334,98,en,4
36,8,3710,803319,98,en,4
36,8,3815,803373,98,en,4
36,8,3459,803223,98,en,4
36,8,3147,803094,98,en,4
36,8,3328,803144,98,en,4
36,8,3318,803141,98,en,4
36,8,3015,803043,98,en,4
36,8,3442,803273,98,en,4
36,8,3148,803071,98,en,4
36,8,3626,803352,98,en,4
36,8,2876,803013,98,en,4
36,8,3182,803106,98,en,4
36,8,3410,803264,98,en,4
36,8,3734,803359,98,en,4
36,8,3606,803350,98,en,4
36,8,2993,803064,98,en,4
36,8,3429,803186,98,en,4
36,8,3435,803219,98,en,4
36,8,3591,803251,98,en,4
36,8,2895,802996,98,en,4
36,8,2968,803026,98,en,4
36,8,3389,803262,98,en,4
36,8,3159,803103,98,en,4
36,8,3465,803224,98,en,4
36,8,3155,803099,98,en,4
36,8,3406,803212,98,en,4
36,8,3015,803040,98,en,4
36,8,3204,803111,98,en,4
36,8,3722,803320,98,en,4
36,8,2992,803031,98,en,4
36,8,3354,803177,98,en,4
36,8,3004,803038,98,en,4
36,8,3701,803316,98,en,4
36,8,3144,803096,98,en,4
36,8,3798,803372,98,en,4
36,8,2981,803028,98,en,4
36,8,2938,803019,98,en,4
36,8,3739,803336,98,en,4
36,8,3715,803323,98,en,4
36,8,3835,803379,98,en,4
36,8,3480,803227,98,en,4
36,8,3771,803366,98,en,4
36,8,3615,803345,98,en,4
36,8,3351,803194,98,en,4
36,8,3009,803039,98,en,4
36,8,3207,803112,98,en,4
36,8,2897,803010,98,en,4
36,8,2989,803065,98,en,4
36,8,3361,803196,98,en,4
36,8,3416,803214,98,en,4
36,8,3795,803371,98,en,4
36,8,3600,803295,98,en,4
36,8,3426,803270,98,en,4
36,8,3743,803362,98,en,4
36,8,3195,803165,98,en,4
36,8,3628,803302,98,en,4
36,8,2876,802994,98,en,4
36,8,3750,803364,98,en,4
36,8,3291,803181,98,en,4
36,8,3144,803150,98,en,4
36,8,2957,803053,98,en,4
36,8,3159,803101,98,en,4
36,8,3725,803326,98,en,4
36,8,3150,803151,98,en,4
36,8,2890,803007,98,en,4
36,8,3554,803242,98,en,4
36,8,3133,803091,98,en,4
36,8,3518,803236,98,en,4
36,8,2916,802999,98,en,4
36,8,2878,802989,98,en,4
36,8,3216,803166,98,en,4
36,8,3162,803102,98,en,4
36,8,3543,803286,98,en,4
36,8,3354,803258,98,en,4
36,8,3580,803247,98,en,4
36,8,2918,803005,98,en,4
36,8,3558,803244,98,en,4
36,8,2884,803012,98,en,4
36,8,3720,803321,98,en,4
36,8,3647,803306,98,en,4
36,8,3031,803045,98,en,4
36,8,2987,803061,98,en,4
36,8,3776,803367,98,en,4
36,8,3071,803077,98,en,4
36,8,2916,803001,98,en,4
36,8,3587,803342,98,en,4
36,8,3033,803068,98,en,4
36,8,3338,803172,98,en,4
36,8,3207,803161,98,en,4
36,8,3138,803149,98,en,4
36,8,3290,803136,98,en,4
36,8,3397,803263,98,en,4
36,8,3215,803164,98,en,4
36,8,3083,803081,98,en,4
36,8,3274,803134,98,en,4
36,8,3314,803140,98,en,4
36,8,3667,803309,98,en,4
36,8,3432,803185,98,en,4
36,8,3665,803311,98,en,4
36,8,3729,803360,98,en,4
36,8,3317,803254,98,en,4
36,8,3055,803073,98,en,4
36,8,3596,803349,98,en,4
36,8,3305,803139,98,en,4
36,8,3544,803241,98,en,4
36,8,3251,803127,98,en,4
36,8,3575,803289,98,en,4
36,8,3166,803153,98,en,4
36,8,3001,803042,98,en,4
36,8,3385,803205,98,en,4
36,8,2960,803024,98,en,4
36,8,3216,803113,98,en,4
36,8,2997,803032,98,en,4
36,8,3855,803380,98,en,4
36,8,3589,803348,98,en,4
36,8,3785,803368,98,en,4
36,8,3191,803107,98,en,4
36,8,3398,803208,98,en,4
36,8,2906,802998,98,en,4
36,8,3082,803080,98,en,4
36,8,3224,803167,98,en,4
36,8,3357,803195,98,en,4
36,8,3242,803173,98,en,4
36,8,3154,803152,98,en,4
36,8,3862,803381,98,en,4
36,8,3361,803198,98,en,4
36,8,3347,803193,98,en,4
36,8,3766,803365,98,en,4
36,8,3165,803155,98,en,4
36,8,3572,803246,98,en,4
36,8,3407,803210,98,en,4
36,8,3484,803228,98,en,4
36,8,2874,802995,98,en,4
36,8,3578,803248,98,en,4
36,8,3460,803276,98,en,4
36,8,3128,803148,98,en,4
36,8,3773,803340,98,en,4
36,8,3643,803305,98,en,4
36,8,3354,803201,98,en,4
36,8,3228,803171,98,en,4
36,8,3585,803346,98,en,4
36,8,2917,803016,98,en,4
36,8,3031,803047,98,en,4
36,8,3228,803118,98,en,4
36,8,3179,803105,98,en,4
36,8,3169,803100,98,en,4
36,8,2999,803037,98,en,4
36,8,3729,803327,98,en,4
36,8,3219,803115,98,en,4
36,8,3232,803119,98,en,4
36,8,3230,803145,98,en,4
36,8,3852,803378,98,en,4
36,8,3327,803255,98,en,4
36,8,2916,803006,98,en,4
36,8,3248,803123,98,en,4
36,8,3729,803330,98,en,4
36,8,3564,803288,98,en,4
36,8,3215,803114,98,en,4
36,8,3724,803324,98,en,4
36,8,3261,803132,98,en,4
36,8,2959,803057,98,en,4
36,8,3405,803209,98,en,4
36,8,3735,803335,98,en,4
36,8,3649,803354,98,en,4
36,8,3715,803318,98,en,4
36,8,3473,803225,98,en,4
36,8,3357,803192,98,en,4
36,8,2990,803060,98,en,4
36,8,2972,803025,98,en,4
36,8,3403,803211,98,en,4
36,8,3537,803240,98,en,4
36,8,3301,803138,98,en,4
36,8,2907,803015,98,en,4
36,8,3232,803170,98,en,4
36,8,3199,803109,98,en,4
36,8,3173,803104,98,en,4
36,8,3245,803122,98,en,4
36,8,3191,803159,98,en,4
36,8,3205,803163,98,en,4
36,8,3725,803322,98,en,4
36,8,3369,803199,98,en,4
36,8,3027,803046,98,en,4
36,8,3660,803358,98,en,4
36,8,2925,803000,98,en,4
36,8,3589,803249,98,en,4
36,8,2892,802993,98,en,4
36,8,3339,803257,98,en,4
36,8,3279,803180,98,en,4
36,8,2924,803052,98,en,4
36,8,3151,803072,98,en,4
36,8,3202,803162,98,en,4
36,8,2901,802986,98,en,4
36,8,3823,803376,98,en,4
36,8,3645,803304,98,en,4
36,8,3677,803310,98,en,4
36,8,3037,803048,98,en,4
36,8,3753,803363,98,en,4
36,8,3838,803377,98,en,4
36,8,3359,803260,98,en,4
36,8,3228,803169,98,en,4
36,8,3625,803301,98,en,4
36,8,3346,803259,98,en,4
36,8,3416,803269,98,en,4
36,8,3451,803274,98,en,4
36,8,3449,803222,98,en,4
36,8,3442,803271,98,en,4
36,8,3210,803089,98,en,4
36,8,2930,803018,98,en,4
36,8,3125,803090,98,en,4
36,8,3253,803126,98,en,4
36,8,3606,803344,98,en,4
36,8,3757,803338,98,en,4
36,8,3055,803051,98,en,4
36,8,3707,803317,98,en,4
36,8,2919,803002,98,en,4
36,8,3180,803157,98,en,4
36,8,3712,803328,98,en,4
36,8,3689,803313,98,en,4
36,8,3023,803044,98,en,4
36,8,2880,803034,98,en,4
36,8,3266,803131,98,en,4
36,8,3432,803187,98,en,4
36,8,3508,803281,98,en,4
36,8,3367,803203,98,en,4
36,8,3382,803206,98,en,4
36,8,3598,803293,98,en,4
36,8,3662,803308,98,en,4
36,8,3053,803050,98,en,4
36,8,3410,803183,98,en,4
36,8,3189,803108,98,en,4
36,8,3322,803142,98,en,4
36,8,2972,803027,98,en,4
36,8,3153,803098,98,en,4
36,8,3463,803275,98,en,4
36,8,3482,803278,98,en,4
36,8,3606,803296,98,en,4
36,8,3087,803082,98,en,4
36,8,3075,803079,98,en,4
36,8,3529,803285,98,en,4
36,8,3570,802985,98,en,4
36,8,3064,803076,98,en,4
36,8,3107,803087,98,en,4
36,8,3126,803147,98,en,4
36,8,3356,803202,98,en,4
36,8,3044,803049,98,en,4
36,8,2972,803059,98,en,4
36,8,3680,803312,98,en,4
36,8,3241,803121,98,en,4
36,8,2880,802991,98,en,4
36,8,2993,803062,98,en,4
36,8,3691,803315,98,en,4
36,8,3509,803234,98,en,4
36,8,3553,803243,98,en,4
36,8,3038,803070,98,en,4
36,8,2885,803009,98,en,4
36,8,3634,803303,98,en,4
36,8,3149,803097,98,en,4
36,8,3732,803331,98,en,4
36,8,3239,803120,98,en,4
36,8,3495,803279,98,en,4
36,8,2901,802997,98,en,4
36,8,3760,803333,98,en,4
36,8,3347,803176,98,en,4
36,8,3113,803088,98,en,4
36,8,2952,803021,98,en,4
36,8,3410,803213,98,en,4
36,8,3104,803084,98,en,4
36,8,3613,803297,98,en,4
36,8,3589,803291,98,en,4
36,8,2988,803063,98,en,4
36,8,2877,803008,98,en,4
36,8,3513,803235,98,en,4
36,8,3377,803204,98,en,4
36,8,3604,803298,98,en,4
36,8,3256,803175,98,en,4
36,8,3418,803215,98,en,4
36,8,2924,803017,98,en,4
36,8,3581,803290,98,en,4
36,8,3142,803093,98,en,4
36,8,3636,803356,98,en,4
36,8,3617,803351,98,en,4
36,8,3421,803188,98,en,4
36,8,3593,803250,98,en,4
36,8,3657,803307,98,en,4
36,8,3428,803217,98,en,4
36,8,3435,803272,98,en,4
36,8,3450,803221,98,en,4
36,8,3696,803314,98,en,4
36,8,3740,803332,98,en,4
36,8,3766,803339,98,en,4
36,8,2872,803036,98,en,4
36,8,3269,803130,98,en,4
36,8,3267,803133,98,en,4
36,8,2896,803014,98,en,4
36,8,2887,803011,98,en,4
36,8,3094,803083,98,en,4
36,8,3580,803347,98,en,4
36,8,3717,803329,98,en,4
36,8,3002,803033,98,en,4
36,8,2994,803030,98,en,4
36,8,3737,803361,98,en,4
